108,408
108,2815
108,3093
109,1893
109,4739
109,1309
110,811
110,4352
110,4584
111,4866
111,1994
111,3075
111,464
111,5392
111,3409
111,7
111,2284
111,228
111,237
111,1767
111,5780
111,385
111,180
111,86
111,203
111,5755
111,2347
111,603
111,4904
111,1928
111,88
111,229
111,2098
111,4883
111,77
111,1993
111,4219
111,5683
111,4986
111,113
111,116
111,2608
111,2850
111,571
111,2364
111,142
111,55
111,5057
111,233
111,232
112,895
112,562
112,7
112,103
112,1902
112,5668
112,1262
112,3326
112,152
112,191
113,128
113,1898
113,3273
113,4677
113,1823
113,1739
113,1286
113,1908
113,1218
113,4870
113,323
113,643
113,3536
114,4629
114,988
115,8
116,2571
116,8
116,1277
116,3725
116,2103
117,5635
117,5703
117,3366
117,5076
117,5178
117,5133
117,4993
117,5633
117,5640
117,5632
117,5111
117,3959
117,3958
117,1032
117,5056
117,5252
117,3438
117,5067
117,3570
117,2823
117,3275
117,3688
117,4576
117,8
117,104
117,2079
117,3070
117,2535
117,2563
117,3094
117,5752
117,2452
117,3268
117,4023
117,4973
117,4022
117,4859
117,1880
117,5720
117,5048
117,4462
117,637
117,5598
117,5753
117,3704
117,5764
117,5594
117,5596
117,3150
117,5137
117,5066
117,476
117,5077
117,5362
117,5750
117,5751
117,2267
118,795
118,3964
118,1363
118,2245
118,2709
118,1112
119,1234
119,3191
119,2111
120,3828
120,1250
120,1635
120,2431
120,8
120,3772
120,175
120,3203
120,654
120,5021
120,4428
121,5637
121,2570
121,4891
121,3684
121,3829
121,2345
121,4676
121,3356
121,4852
121,1195
121,1095
121,4587
122,3823
122,5085
122,4498
122,8
122,2043
122,3964
122,918
123,2798
123,2812
123,2332
123,2106
123,3666
123,2387
123,2103
123,3878
123,2813
124,2709
124,3605
124,3705
125,945
125,2339
125,2775
125,8
126,8
126,3968
126,24
126,1769
126,2349
127,1383
127,4855
127,3280
127,1688
128,5050
128,1829
128,1903
128,1087
128,744
129,4169
129,8
129,3686
129,4304
130,2699
130,938
130,9
130,33
130,1960
130,965
130,2299
131,344
131,3929
131,9
131,3781
131,4156
131,4246
132,317
132,3882
132,1159
132,26
132,92
132,31
132,4876
133,1447
133,5370
133,2829
133,3242
133,3869
133,9
133,1220
133,1234
134,3390
134,3883
134,247
134,3750
134,724
134,13
134,918
135,3216
135,2463
135,2834
135,130
135,9
136,1453
136,1620
136,24
136,9
136,3008
136,3262
136,3710
136,2962
136,2528
136,2654
136,1598
136,1888
136,5356
137,10
137,1771
137,1996
137,21
137,648
137,1774
137,2474
138,10
138,4373
138,698
138,1511
139,1932
139,3440
139,5185
139,2179
139,3268
139,2563
139,584
139,2030
139,401
139,1388
140,348
140,835
140,3148
140,3147
140,1486
140,4384
140,1180
141,1336
141,322
141,2896
142,10
142,1451
142,3707
142,61
143,5523
143,1659
144,902
144,3696
144,3365
144,3429
144,2534
144,5043
144,3425
144,1965
144,26
144,3520
144,10
144,2498
144,2776
144,2217
144,2475
144,476
144,3782
145,3364
145,2254
145,1159
145,4341
145,2191
145,4818
145,10
145,3782
146,1860
146,2079
146,5714
146,10
146,4238
146,3878
147,440
147,2323
147,2220
147,2849
147,3883
147,1219
147,125
148,2688
148,3760
148,128
148,2416
148,2856
148,10
148,2695
149,381
149,4215
149,3759
149,993
149,11
149,1866
149,3627
149,1061
150,3439
150,5337
150,5709
150,240
150,1061
151,10
151,2138
151,606
151,3059
151,3008
151,4341
152,5076
152,2983
152,5661
152,5635
152,5112
152,5640
152,5633
152,5056
152,4222
152,5638
152,4025
152,4795
152,983
152,4949
152,4026
152,5000
152,10
152,5072
152,5639
152,5630
152,5047
152,4219
152,112
152,1702
152,1653
152,5136
152,4858
152,5058
152,5077
152,4987
153,3812
153,3500
153,11
153,2815
153,1969
153,2457
154,2990
154,2431
154,231
154,4446
154,11
154,2342
154,2364
154,4512
154,1949
154,192
154,302
154,3853
155,3167
155,2035
155,1547
155,82
155,3199
155,2922
155,3627
155,2475
155,2658
156,3446
156,217
156,2709
156,4139
156,2572
157,11
157,2310
158,3372
158,162
158,3517
158,11
159,3754
159,2471
159,1744
159,2714
159,11
159,1329
159,3556
160,70
160,2363
160,12
160,2142
160,3930
161,3507
161,1431
161,2453
161,1693
161,4023
162,1074
162,12
162,2717
162,652
162,3189
163,1401
163,4201
163,894
163,12
163,2337
163,596
164,3515
164,2432
164,12
164,589
165,1420
165,1829
165,812
165,1236
165,13
165,1923
165,151
165,2889
166,2571
166,96
166,408
166,3174
167,1377
167,572
167,1462
168,1165
168,3854
168,3184
168,1185
168,2103
168,2204
168,1745
168,3907
169,3293
169,12
169,2165
169,1073
170,353
170,838
170,3358
170,82
170,4336
170,2138
170,489
171,3315
171,12
171,1616
171,4062
172,3362
172,1984
172,12
172,381
173,250
173,2608
173,1814
173,12
174,5504
174,1935
174,3730
174,1625
174,5519
174,4611
174,4023
174,12
174,1986
174,1775
174,5503
174,4999
174,2335
174,2932
175,750
175,2756
175,2420
175,12
175,2387
175,4040
175,724
175,3947
175,2906
176,89
176,997
176,1449
176,4117
176,4344
176,4269
177,699
177,12
178,3367
178,4793
178,2875
178,13
178,3008
179,902
179,372
179,604
179,1521
179,1565
179,108
179,2265
179,3008
179,2220
179,2887
179,4729
179,5268
180,2688
180,1761
180,2996
180,3172
180,13
180,2788
180,92
180,87
180,4320
180,2689
180,4950
180,303
180,652
180,5221
180,3671
180,1531
180,2407
180,841
181,1998
181,938
181,1726
181,3620
181,862
181,1996
181,2280
181,598
181,241
182,1617
182,3115
182,2325
182,512
182,2517
182,3085
182,3228
182,1674
182,13
182,3485
183,2988
183,2119
183,3353
183,13
184,1658
184,837
184,66
184,907
184,1154
184,13
185,4632
185,2574
185,1084
185,3810
185,2297
185,1613
185,1701
185,2118
185,433
185,5021
185,1938
185,3931
185,3033
185,4760
185,3932
185,5271
185,5009
185,3527
185,3884
186,2366
186,5533
186,4507
186,2414
186,5512
186,2331
186,3949
186,5402
186,4019
186,3356
186,5072
186,1754
186,4523
186,5681
186,1317
186,5606
186,2915
186,4858
186,5502
186,4395
186,1952
187,1217
187,1954
188,2564
188,2043
188,3283
188,1937
188,3296
188,983
189,2571
189,3211
189,13
189,4700
189,3810
189,1988
189,483
189,4580
189,116
189,2342
189,4179
189,4263
189,3598
189,3095
189,2591
189,4773
189,2489
189,771
190,769
190,3799
190,4250
190,4292
190,38
190,862
190,3707
190,69
190,3461
190,4037
190,1969
190,2572
190,2799
190,1859
190,4393
191,945
191,3112
191,1846
191,3425
191,13
191,2787
191,1894
191,2812
191,3846
191,3241
191,3437
191,776
191,2202
192,5703
192,5635
192,5702
192,5064
192,5631
192,4371
192,5836
192,1207
192,5062
192,5665
192,5640
192,5638
192,4311
192,4994
192,5181
192,388
192,5568
192,5565
192,5433
192,5391
192,5567
192,5571
192,5820
192,252
192,3401
192,2410
192,5743
192,3643
192,5834
192,5510
192,5523
192,5810
192,5763
192,5650
192,5755
192,3618
192,5811
192,2076
192,5766
192,5651
192,253
192,3876
192,5748
192,13
192,2992
192,5630
192,600
192,5637
192,258
192,5682
192,2704
192,2869
192,210
192,5764
192,5593
192,5591
192,2572
192,5807
192,5696
192,1268
192,2167
192,5323
192,688
192,5058
192,5180
192,3865
192,5487
192,5521
193,5143
193,4037
193,13
193,2297
194,3348
194,1898
194,3293
195,4834
195,13
195,180
196,4507
196,3854
196,2569
196,4783
196,4644
197,859
197,1159
197,2159
197,13
197,2118
197,1364
197,590
198,427
198,3886
198,486
198,326
198,1059
198,670
198,271
198,260
198,569
198,1764
198,1688
198,1198
198,2640
198,1726
198,4586
198,28
198,270
198,2690
198,2526
198,4329
198,2746
198,4330
198,1703
198,1464
198,244
198,31
198,4597
198,3083
198,3785
198,2695
198,1092
198,2691
199,1936
199,609
199,862
199,1521
200,472
200,2353
200,3439
200,50
200,13
201,4221
201,5631
201,5635
201,5134
201,4995
201,5071
201,2366
201,2983
201,5636
201,5111
201,5112
201,5178
201,5056
201,5640
201,4991
201,5632
201,5179
201,5110
201,4220
201,5133
201,5662
201,5590
201,941
201,2345
201,3335
201,4280
201,13
201,4282
201,4022
201,4960
201,4973
201,4795
201,2617
201,4026
201,5628
201,4219
201,2122
201,5637
201,4996
201,5073
201,5664
201,476
201,4893
201,4533
201,5058
202,3818
202,4934
202,2372
202,4147
203,3615
203,770
203,2710
203,1198
203,2319
203,5009
203,3546
204,551
204,14
205,4898
205,2504
205,2764
205,27
205,5747
205,273
205,4535
205,3286
205,58
205,1917
205,968
205,18
205,5586
205,5000
205,5413
205,5588
205,1772
205,5608
205,4319
205,5591
205,5606
205,439
205,409
205,2893
206,2040
206,3961
206,430
206,1209
206,2717
207,515
207,2566
207,4285
207,398
207,440
207,71
207,2824
207,2135
207,1913
207,4470
207,371
207,1045
207,900
207,2001
207,96
207,1896
207,264
207,1304
207,320
207,69
207,451
207,14
207,2690
207,1993
207,2127
207,1285
207,354
207,21
207,3627
207,1324
207,218
207,1048
207,822
207,3445
207,2543
207,3379
207,3173
207,1341
207,2684
207,2648
208,5725
208,5665
208,5638
208,1961
208,3330
208,5625
209,1567
209,187
209,14
209,842
209,30
209,3704
209,1970
210,1641
210,137
210,2984
210,14
210,1811
210,652
210,101
210,1008
211,4914
211,1600
211,1635
211,553
211,5575
211,2419
211,1117
211,2073
211,5046
211,87
211,2242
211,1521
211,1060
211,4279
211,2581
211,2335
211,1969
211,5507
211,733
211,3402
212,1316
212,325
212,1047
212,15
213,4111
213,15
213,2138
213,4062
214,3576
214,15
214,383
214,1348
214,2531
215,2528
215,3514
215,609
215,15
216,5179
216,2368
216,555
216,2573
216,5814
216,5402
216,15
216,4282
216,5618
216,3632
216,25
216,256
216,1665
216,240
216,4858
216,2932
216,3391
216,2236
216,1515
216,3466
217,1895
217,609
217,4653
218,644
218,3356
219,710
219,952
219,3052
219,16
219,3498
220,1187
220,383
220,5347
220,17
221,140
221,482
221,880
221,3323
222,63
222,2935
222,2513
222,3497
222,645
222,2779
222,2420
222,16
222,18
222,2421
222,2256
222,53
222,4845
222,4029
222,216
222,538
223,1621
223,603
223,16
223,2460
224,3592
224,4884
224,3007
224,2426
224,16
224,2680
224,3979
224,1350
224,4161
224,1422
225,576
225,3006
225,794
225,1358
225,2149
225,644
225,16
226,3161
226,2329
226,16
226,3461
226,1876
227,4234
227,2942
227,5147
227,16
227,82
227,4325
227,4069
227,3887
227,2584
227,892
228,4915
228,5349
228,5778
228,1507
228,745
228,4349
228,405
228,4001
228,1047
228,2299
229,388
229,2796
229,2390
229,1060
229,2316
229,3148
229,2318
229,17
229,4037
229,4464
229,3134
229,3496
229,2335
229,2155
229,1383
230,4265
230,3450
230,17
230,2224
231,4291
231,2332
231,1128
231,2745
231,4411
231,2711
231,475
231,1835
231,1220
231,3492
231,1111
231,1377
231,636
231,4357
231,1114
231,2738
231,4501
231,3350
232,2934
232,1069
232,2998
232,620
232,1898
232,5292
232,17
232,3147
232,3148
232,4362
232,1664
232,4184
232,1383
233,3805
233,99
233,544
233,17
233,5300
233,1685
233,1674
233,1220
233,707
233,798
233,1613
233,1423
233,3840
233,579
233,352
233,4344
234,4993
234,5179
234,971
234,5252
234,3006
234,1913
234,954
234,2984
234,5643
234,5689
234,1823
234,17
234,5628
234,576
234,2122
234,4988
234,5639
234,5121
234,5798
234,5129
234,222
234,5552
234,3878
234,4496
234,2567
235,4835
235,5332
235,60
235,17
235,863
235,378
235,2312
236,3220
236,3406
236,921
236,1740
236,2770
236,3216
237,400
237,84
237,289
237,104
237,1282
237,1708
237,187
237,780
237,17
237,2436
237,908
237,349
237,2913
237,521
237,2832
237,1091
237,2216
237,1131
237,189
237,1075
237,678
237,3129
237,2005
237,4158
237,4062
237,2172
238,3220
238,3470
238,17
238,3475
238,1506
238,644
238,3216
239,1118
239,406
239,3975
239,17
239,332
240,680
240,3352
240,1217
240,1197
240,1775
240,3330
240,2116
240,2704
240,59
240,5430
240,5163
240,1562
240,3945
240,2047
241,1159
241,3492
241,17
241,4116
242,1505
242,17
242,5300
243,3928
243,1981
243,3214
243,1139
243,3829
243,2383
243,1963
243,3015
243,1684
243,3146
243,2428
243,17
243,183
243,1078
243,2280
243,2329
243,3281
243,3496
243,3986
243,2666
243,1663
243,1331
243,1474
244,5135
244,4501
244,1270
244,17
245,341
245,328
245,5149
245,230
245,17
245,2560
245,1845
245,247
246,3177
246,1245
246,17
246,5300
246,3907
246,149
247,1347
247,2001
247,171
248,486
248,2032
248,862
248,17
248,2039
248,2097
249,1472
249,4234
249,1947
249,2771
249,2621
249,918
249,225
249,4816
249,17
249,1220
249,4347
249,2653
249,2426
249,2526
249,821
249,3704
249,2570
249,1210
249,5081
250,100
250,588
250,1621
250,96
250,17
251,388
251,1375
251,2210
251,4523
251,3385
251,4513
252,592
252,3736
252,18
252,59
252,2095
252,1386
253,1621
253,2710
253,1111
253,1961
254,383
254,1647
254,18
255,1049
255,1766
255,1987
255,18
255,261
255,1264
255,2467
255,4290
255,5138
256,4149
256,18
256,1260
256,381
256,375
256,4378
256,2299
257,4008
257,3472
258,1128
258,4353
259,1751
259,644
260,5130
260,5133
260,97
260,18
260,5452
260,5320
260,2039
260,529
260,435
260,5077
260,3879
260,5141
261,1757
261,2440
261,3906
261,3330
261,2612
261,3511
261,2875
261,932
261,18
261,5147
261,1497
261,2210
261,2021
261,1941
261,1529
261,2216
261,466
261,5265
261,2384
261,165
261,2167
261,673
262,1032
262,2132
262,1711
262,139
262,2415
262,1843
262,1805
262,1236
262,18
262,259
262,1197
262,594
262,82
262,371
262,811
262,3434
262,787
262,3990
262,3602
262,3121
263,2426
263,929
263,5479
263,2875
263,3616
263,3476
263,1645
263,2429
264,996
264,782
264,440
264,2978
264,1351
264,1185
264,2637
265,447
265,789
265,1159
265,18
265,1258
266,3417
266,1197
266,2639
266,1034
266,316
266,213
266,462
266,151
267,3045
267,4537
267,594
267,2914
268,2729
268,1155
268,18
268,3492
268,2216
268,4759
268,376
269,2418
269,1553
269,494
269,4446
269,2919
269,24
269,1333
269,1828
269,2393
269,1049
269,4652
269,1928
269,5432
269,1918
269,1556
269,1174
269,2149
269,1879
269,4611
269,698
269,4083
269,3564
269,5413
269,1511
269,3239
269,1966
269,1674
269,4137
269,2079
269,815
269,1909
269,1336
269,5217
269,1353
269,250
269,1582
269,77
269,4328
269,5021
269,1166
270,1581
270,18
270,2233
271,2699
271,1917
271,1065
271,1905
271,2098
271,2681
271,1111
271,1647
271,2479
271,4459
271,1493
271,4008
271,187
271,566
271,198
271,2639
271,369
271,96
271,4355
271,2952
271,4374
271,1377
271,3887
271,3468
271,365
271,1578
271,468
272,4010
272,4499
272,538
272,1137
272,4931
272,5406
272,18
272,4320
273,2568
273,1073
273,2076
273,2862
273,4488
273,2100
274,2688
274,19
274,2502
274,4363
274,4759
275,485
275,183
275,18
276,2358
276,82
276,1920
276,1928
276,4532
276,2432
276,2129
277,4500
277,4501
277,4391
278,3759
278,18
279,2501
279,2266
279,18
279,92
280,3840
280,4509
280,2692
280,3675
280,2159
281,2479
281,918
281,3461
282,3798
282,4150
282,18
282,1767
282,3179
282,749
283,3696
283,3000
283,2542
283,581
283,4587
283,369
283,4145
283,18
283,1001
283,1302
283,1028
284,3000
284,5449
284,3578
284,647
284,543
284,18
285,3872
285,249
285,18
285,2319
286,3460
287,4844
287,18
287,4908
287,3391
287,3771
287,4123
288,4603
288,1675
288,4506
288,3492
288,3262
288,4617
288,18
289,706
289,2415
289,47
289,82
289,102
289,2055
289,2378
290,5466
290,5417
290,4519
290,3851
290,4840
290,2454
290,4071
290,3818
290,5034
290,4864
290,18
291,530
291,651
291,2579
291,197
291,212
292,1118
292,3229
292,3918
292,494
292,18
292,4835
293,1284
293,5064
293,1197
293,3052
293,121
293,2852
294,915
294,1391
294,4866
294,1611
294,18
294,1674
294,4868
294,4306
294,1578
294,4867
294,2669
295,1327
295,19
295,1013
295,1115
296,4535
296,19
296,3840
296,787
296,245
296,1481
297,2350
297,3241
297,1128
297,3045
297,1060
297,1111
297,1415
298,338
298,3709
298,4665
298,19
298,3977
298,302
298,4155
299,595
299,4365
299,901
299,19
299,1220
299,862
300,4722
300,4797
300,992
300,19
300,82
300,187
300,4067
300,4714
300,249
300,4596
300,2572
301,2357
301,1294
301,5351
301,198
301,1100
301,937
301,840
301,107
301,534
301,2335
301,802
301,409
301,759
302,943
302,3878
302,4119
303,19
303,2801
303,2370
303,1075
304,5128
304,2709
304,4152
304,3598
304,1800
305,2461
305,2390
305,5282
305,2569
305,676
305,1098
306,4125
306,470
306,3954
306,1484
306,3911
307,5201
307,1073
307,3885
307,4989
307,36
307,20
307,22
307,4439
308,5531
308,5703
308,126
308,3439
308,467
308,5391
308,94
308,4233
308,3730
308,971
308,570
308,2250
308,805
308,5650
308,1212
308,311
308,3070
308,4215
308,918
308,2179
308,5835
308,5584
308,321
308,5253
308,451
308,601
308,2003
308,166
308,52
308,5456
308,5642
308,5534
308,213
308,2160
308,529
308,1866
308,577
308,5507
308,518
308,749
308,516
308,5526
308,219
309,1635
309,859
309,169
309,1220
309,1395
309,258
309,729
310,3269
310,4041
310,5165
310,20
310,5021
310,4378
310,4602
310,3745
311,5372
311,5668
311,5413
311,4281
311,1726
311,5220
311,970
311,2734
311,20
311,5430
311,5608
311,1268
311,4530
311,2567
311,4526
312,3197
312,1514
312,3734
312,20
312,2274
312,4400
312,3745
312,728
312,3870
313,4385
313,4856
313,1738
313,28
313,2982
313,5054
313,1423
313,1739
313,113
313,240
313,1473
313,5647
313,1310
314,1546
314,1629
314,4316
314,4215
314,5625
314,1772
314,21
314,5737
315,1024
315,1682
315,931
315,2640
315,21
316,949
316,2180
316,102
316,108
316,4903
316,1726
316,1067
316,21
316,1725
316,4115
317,3116
317,51
317,862
318,4302
318,5548
318,4247
318,5395
318,1696
318,718
318,1727
318,2893
319,582
319,3621
319,82
320,1205
320,2735
320,1723
320,3258
321,1941
321,4883
321,5123
321,21
321,863
321,4035
321,2138
321,468
322,515
322,1168
322,21
322,875
322,5260
323,2302
323,195
323,2682
323,1726
323,2933
323,4611
324,1111
324,256
324,1354
324,257
324,3764
324,1395
324,2299
325,21
325,2435
325,3890
325,5199
325,5480
326,1356
326,3578
326,925
326,1314
326,2419
326,2144
326,172
326,21
326,685
326,1364
327,1290
327,5354
327,21
327,4553
328,21
328,2335
328,1544
328,1072
328,1818
329,5635
329,5076
329,5133
329,5662
329,271
329,2675
329,1591
329,5814
329,5249
329,1358
